t_s,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,mx_uT,my_uT,mz_uT
389.133,-0.123413,0.01532,-0.743286,3.068702,0.78626,-2.648855,104.100006,94.200005,-71.100006
389.138,-0.211365,-0.050354,-1.015137,4.183206,1.969466,-3.473282,0,0,0
389.143,-0.309387,-0.199768,-1.489624,-0.183206,4.396946,-1.083969,103.950005,92.850006,-70.950005
389.148,-0.226868,-0.13739,-1.343262,-10.21374,6.961832,3.114504,0,0,0
389.153,-0.124756,0.028809,-0.985962,-16.496183,5.954198,3.854962,104.100006,93.600006,-70.5
389.158,-0.112793,0.0802,-0.923218,-14.328244,2.374046,1.870229,0,0,0
389.163,-0.164368,0.04834,-1.06488,-8.496183,-1.534351,0.267176,103.500008,93.300003,-70.200005
389.168,-0.144653,0.042786,-0.972717,-4.152672,-3.534351,0.053435,0,0,0
389.173,-0.097656,0.062012,-0.766724,0.870229,-4.358778,-1.679389,105.150002,93.75,-71.550003
389.178,-0.109192,0.05072,-0.707336,7.244275,-4.954198,-5.030534,0,0,0
389.188,-0.235962,-0.093445,-1.000671,12.541985,-1.618321,-5.908397,0,0,0
389.193,-0.245178,-0.135803,-1.088013,7.763359,2.236641,-2.992366,103.800003,93.300003,-70.200005
389.198,-0.229919,-0.140625,-1.123901,-0.694656,5.755725,-0.290076,0,0,0
389.203,-0.221802,-0.124817,-1.180847,-10.145039,7.076336,1.610687,104.250008,92.850006,-70.650002
389.208,-0.191284,-0.05188,-1.112122,-17.526718,7.358778,2.923664,0,0,0
389.213,-0.145752,0.051453,-0.972473,-19.389313,6.320611,3.442748,103.500008,93.600006,-71.100006
389.218,-0.11322,0.100159,-0.902161,-15.015267,4.40458,3.160305,0,0,0
389.224,-0.10321,0.091248,-0.894775,-7.122138,1.870229,1.832061,104.850006,95.25,-72.150002
389.228,-0.10791,0.051208,-0.885681,0.977099,-0.70229,-0.603053,0,0,0
389.234,-0.133179,0.006104,-0.906738,6.419847,-2.862595,-3.320611,104.700005,93.900002,-70.800003
389.238,-0.174011,-0.031921,-0.950806,8.610687,-3.564885,-4.854962,0,0,0
389.244,-0.214905,-0.06781,-1.028198,7.961832,-2.603053,-4.679389,103.650002,93.75,-69.75
389.248,-0.240723,-0.106873,-1.114929,4.091603,-0.847328,-2.854962,0,0,0
389.253,-0.229431,-0.1073,-1.1297,-2.038168,1.549618,-0.549618,104.100006,93.900002,-70.5
389.258,-0.190613,-0.051758,-1.040466,-7.954198,3.381679,0.801527,0,0,0
389.263,-0.165771,0.002991,-0.968994,-10.610687,3.824427,0.946565,104.100006,93.900002,-70.800003
389.268,-0.148743,0.035706,-0.930481,-9.801527,3.48855,0.580153,0,0,0
389.273,-0.131165,0.052917,-0.878967,-6.175572,2.671756,0.10687,104.250008,94.050003,-72.450005
389.279,-0.131836,0.040771,-0.865417,-1.053435,1.641221,-0.946565,0,0,0
389.283,-0.153076,-0.00769,-0.933105,3.030534,0.954198,-1.961832,103.950005,93.150002,-70.650002
389.288,-0.176331,-0.053955,-1.007629,4.496183,0.854962,-2.366412,0,0,0
389.293,-0.190857,-0.075745,-1.049622,2.778626,1.412214,-2.167939,103.500008,93,-69
389.298,-0.202087,-0.083069,-1.108704,-0.862595,2.19084,-1.244275,0,0,0
389.303,-0.198181,-0.073364,-1.139648,-5.374046,2.725191,0.022901,105.450005,94.050003,-70.950005
389.308,-0.17218,-0.025024,-1.075806,-8.793893,2.480916,0.816794,0,0,0
389.313,-0.151917,0.028381,-0.993286,-9.374045,1.358779,0.847328,103.500008,94.5,-70.200005
389.318,-0.139099,0.051331,-0.926208,-6.839694,-0.51145,0.076336,0,0,0
389.323,-0.139343,0.049255,-0.871826,-2.282443,-2.267176,-1.160305,104.700005,93.600006,-70.800003
389.329,-0.156494,0.023193,-0.865845,2.29771,-2.954198,-2.343511,104.100006,93.900002,-69.600006
389.333,-0.182678,-0.018738,-0.91394,5.045802,-2.160305,-3.007634,0,0,0
389.338,-0.201538,-0.057861,-0.968811,5.29771,-0.114504,-2.778626,104.250008,93.150002,-70.050003
389.343,-0.149658,-0.02002,-0.784912,3.343511,2.282443,-2.114504,0,0,0
389.348,-0.118469,0.054199,-0.674072,4.870229,3.267176,-2.709924,104.250008,91.950005,-69.450005
389.353,-0.263733,-0.099487,-1.185242,6.305344,6.465649,-2.633588,0,0,0
389.358,-0.329834,-0.31012,-1.740417,-2.083969,8.419847,2.015267,102.900002,93.600006,-71.100006
389.363,-0.183105,-0.133606,-1.305725,-16.160305,10.129771,5.458015,0,0,0
389.368,-0.078369,0.088379,-0.853577,-21.923664,6.51145,4.145038,104.250008,93.75,-71.550003
389.373,-0.117493,0.121704,-0.922485,-16.343512,1.839695,1.503817,0,0,0
389.378,-0.187683,0.038757,-1.165649,-9.59542,-2.885496,1.900763,104.550003,93.150002,-70.650002
389.383,-0.110657,0.06189,-0.911072,-4.969466,-4.389313,2.503817,0,0,0
389.388,-0.045776,0.104736,-0.627686,2.267176,-6.351145,-1.022901,104.700005,94.5,-70.5
389.393,-0.092224,0.08313,-0.624268,11.389313,-8.572519,-6.152672,0,0,0
389.398,-0.194641,-0.017944,-0.839783,17.465649,-8.396947,-8.122137,103.950005,94.350006,-70.350006
389.403,-0.268921,-0.123291,-1.055542,17.137405,-5.503817,-6.442748,0,0,0
389.408,-0.278687,-0.15387,-1.112915,10.946565,0.366412,-3.267176,105.150002,94.650002,-70.350006
389.413,-0.261414,-0.167847,-1.154541,0.664122,5.167939,0.045802,0,0,0
389.419,-0.250549,-0.154663,-1.219299,-10.305344,8.328244,2.465649,104.100006,94.5,-71.100006
389.423,-0.199829,-0.065308,-1.106262,-19.160305,10.496183,3.717557,0,0,0
389.428,-0.14624,0.049194,-0.967346,-21.587786,10.80916,4.198473,104.250008,94.350006,-71.25
389.433,-0.108887,0.097168,-0.919678,-17.80916,9.458015,4.282443,0,0,0
389.438,-0.084961,0.102234,-0.890869,-9.900764,6.824428,3.19084,104.250008,94.050003,-70.950005
389.443,-0.073608,0.074707,-0.879211,-1.068702,2.763359,0.80916,0,0,0
389.448,-0.101379,0.021851,-0.908142,5.40458,-1.648855,-2.480916,104.100006,93.900002,-71.700005
389.453,-0.148499,-0.023499,-0.953003,8.679389,-4.78626,-4.824428,0,0,0
389.458,-0.202332,-0.06366,-1.025818,8.816793,-5.977099,-5.320611,104.550003,94.050003,-69.75
389.463,-0.24646,-0.109131,-1.129211,5.351145,-5.366412,-3.648855,0,0,0
389.468,-0.243042,-0.105103,-1.123352,-0.694656,-2.900763,-1.145038,104.700005,92.700005,-70.200005
389.474,-0.211121,-0.052979,-1.020264,-6.656488,-0.312977,0.351145,0,0,0
389.478,-0.193665,-0.003601,-0.965454,-9.534351,1.862595,0.549618,104.100006,94.800003,-70.200005
389.483,-0.176208,0.028076,-0.929749,-9.106871,3.641221,0.442748,0,0,0
389.488,-0.149536,0.049561,-0.883057,-6.10687,4.801527,-0.015267,104.400002,94.200005,-70.200005
389.493,-0.139404,0.035767,-0.880615,-1.549618,5.335878,-0.80916,0,0,0
389.499,-0.150024,-0.012573,-0.954956,2.282443,5,-1.519084,103.950005,93.450005,-70.350006
389.503,-0.155823,-0.052185,-1.013794,3.496183,4.290076,-1.717557,0,0,0
389.508,-0.136902,-0.042358,-0.929871,1.870229,3.458015,-1.770992,103.800003,93.600006,-68.400002
389.513,-0.112305,0.018005,-0.791138,1.167939,1.534351,-2.40458,0,0,0
389.518,-0.217346,-0.067078,-1.113708,1.740458,1.549618,-3,104.250008,94.050003,-71.550003
389.523,-0.273193,-0.166443,-1.438171,-3.083969,2.274809,-0.137405,0,0,0
389.528,-0.189453,-0.073975,-1.204224,-11.022901,3.412214,3.198473,103.800003,94.200005,-71.400002
389.533,-0.11322,0.056702,-0.91394,-14.267176,1.045802,2.946565,0,0,0
389.538,-0.125122,0.0802,-0.888306,-10.007633,-1.977099,0.396947,104.700005,94.5,-71.100006
389.543,-0.197327,0.028992,-1.059448,-4.160306,-4.603054,-1.137405,0,0,0
389.548,-0.181335,0.008606,-0.983948,-1.038168,-4.541985,-0.763359,105.000008,93.900002,-71.100006
389.553,-0.132019,0.028748,-0.802612,2.122137,-2.938931,-1.816794,0,0,0
389.558,-0.141418,0.016174,-0.781494,6.343512,-1.778626,-4.19084,105.300003,93.900002,-70.800003
389.563,-0.19928,-0.048462,-0.926514,8.78626,0.244275,-5.312977,0,0,0
389.568,-0.221924,-0.095032,-1.030823,7.152672,3.007634,-4.038168,104.400002,93.300003,-69.900002
389.573,-0.203735,-0.101746,-1.045349,2.236641,6.091603,-1.816794,0,0,0
389.579,-0.199707,-0.099792,-1.110046,-4.290076,7.366412,0.076336,104.250008,94.050003,-70.050003
389.583,-0.185486,-0.079651,-1.144714,-10.961832,6.870229,1.664122,0,0,0
389.588,-0.145325,0.001831,-1.018311,-14.931297,5.122138,2.51145,104.700005,93.600006,-70.5
389.593,-0.118591,0.069397,-0.912231,-13.633588,2.251908,2.221374,0,0,0
389.598,-0.124329,0.071045,-0.916748,-8.175572,-0.717557,1.114504,103.650002,94.050003,-71.25
389.603,-0.143921,0.03833,-0.943298,-1.641221,-2.59542,-0.450382,0,0,0
389.608,-0.158264,0.002686,-0.947876,3.259542,-3.320611,-1.824427,104.250008,93.150002,-69.450005
389.613,-0.180542,-0.028381,-0.964233,5.419847,-2.80916,-3.167939,0,0,0
389.618,-0.199646,-0.051147,-0.985718,5.175572,-0.992366,-3.717557,104.400002,92.400002,-71.700005
389.623,-0.220947,-0.074463,-1.047485,3.221374,1.221374,-3.045802,0,0,0
389.628,-0.222961,-0.09021,-1.115295,-0.816794,3.282443,-1.206107,105.000008,93.300003,-71.400002
389.634,-0.188965,-0.061096,-1.072083,-5.572519,5.08397,0.358779,103.950005,93.150002,-71.25
389.638,-0.15271,-0.004822,-0.979309,-8.450381,5.007634,0.877863,0,0,0
389.643,-0.136597,0.029846,-0.937927,-8.221375,3.618321,0.328244,105.000008,95.100006,-69.600006
389.649,-0.134705,0.042847,-0.911743,-5.717557,1.687023,-0.503817,0,0,0
389.653,-0.135559,0.037109,-0.882629,-1.847328,-0.10687,-1.328244,105.150002,93.150002,-70.350006
389.658,-0.155823,0.003357,-0.911011,1.793893,-1.015267,-1.946565,0,0,0
389.663,-0.18335,-0.047424,-0.993958,3.274809,-0.885496,-2.053435,103.500008,94.200005,-71.700005
389.668,-0.194275,-0.069519,-1.029358,2.114504,0.312977,-1.725191,0,0,0
389.673,-0.196411,-0.071045,-1.050171,-0.877863,1.824427,-1.114504,104.400002,93.600006,-70.5
389.678,-0.202881,-0.063599,-1.104736,-4.40458,3.122137,-0.389313,0,0,0
389.683,-0.19104,-0.039978,-1.105347,-7.335878,4.045802,0.519084,103.950005,93.75,-70.950005
389.688,-0.158752,0.005493,-1.03009,-8.503817,3.679389,0.80916,0,0,0
389.693,-0.137451,0.037231,-0.960022,-7.08397,2.198473,0.320611,103.950005,93.150002,-71.25
389.698,-0.128113,0.04541,-0.902771,-3.587786,0,-0.78626,0,0,0
389.703,-0.136902,0.031982,-0.872437,0.648855,-2.007634,-2.091603,104.850006,93.75,-70.350006
389.708,-0.161499,-0.000732,-0.889526,3.816794,-2.816794,-2.801527,0,0,0
389.713,-0.188171,-0.041321,-0.944031,4.870229,-2.206107,-2.824427,103.950005,93.450005,-71.550003
389.718,-0.199158,-0.069946,-0.989197,3.564885,-0.282443,-2.251908,0,0,0
389.723,-0.207581,-0.078735,-1.035889,0.381679,2.114504,-1.320611,105.000008,93.900002,-70.200005
389.728,-0.205505,-0.077942,-1.089111,-3.740458,4.175572,-0.366412,0,0,0
389.733,-0.192078,-0.050964,-1.091187,-7.541985,5.641222,0.526718,103.950005,93.150002,-69.150002
389.738,-0.170288,-0.010864,-1.064941,-9.549619,5.877862,0.984733,0,0,0
389.743,-0.147949,0.020386,-1.029236,-9.053435,4.664122,1.030534,103.800003,93.600006,-70.5
389.748,-0.12793,0.04071,-0.968811,-6.458015,2.450382,0.40458,0,0,0
389.753,-0.12439,0.042419,-0.902344,-2.374046,-0.267176,-0.854962,103.500008,94.200005,-69.900002
389.758,-0.141113,0.017822,-0.895935,1.633588,-2.389313,-2.221374,0,0,0
389.763,-0.091492,0.053101,-0.656067,4.748092,-3.832061,-3.045802,104.400002,93.600006,-71.100006
389.768,-0.102295,0.084961,-0.612366,10.931297,-4.732824,-5.007634,0,0,0
389.773,-0.288818,-0.102966,-1.171082,13.946565,-2.167939,-5.030534,105.150002,93.150002,-70.050003
389.778,-0.373291,-0.331909,-1.705383,5.129771,0.862595,0.328244,0,0,0
389.783,-0.223938,-0.158264,-1.251099,-9.923664,5.839694,4.206107,103.800003,93.900002,-69.900002
389.788,-0.117493,0.035339,-0.83844,-18.053434,5.954198,3.374046,0,0,0
389.793,-0.179993,0.039062,-1.021057,-16.068703,5.007634,0.969466,104.700005,93,-70.200005
389.798,-0.232727,-0.037231,-1.287476,-14.641221,3.458015,2.396947,0,0,0
389.803,-0.108521,0.062805,-0.916992,-13.648855,4.145038,3.732824,103.650002,94.650002,-70.350006
389.808,-0.010254,0.14386,-0.578308,-6.221374,2.068702,0.412214,0,0,0
389.813,-0.041748,0.127197,-0.568054,4.984733,-2.519084,-4.938931,104.400002,94.800003,-71.700005
389.818,-0.157288,0.025208,-0.817627,13.900764,-5,-7.770992,0,0,0
389.823,-0.242554,-0.105164,-1.085632,16.160305,-5.030534,-6.030534,105.150002,92.850006,-71.25
389.828,-0.251892,-0.151245,-1.151001,11.389313,-1.671756,-2.954198,0,0,0
389.833,-0.238525,-0.1474,-1.147278,2.061069,1.381679,-0.687023,105.150002,94.050003,-71.25
389.838,-0.240417,-0.13385,-1.20105,-7.778626,3.366412,0.572519,0,0,0
389.844,-0.215698,-0.054504,-1.10907,-15.480916,5.641222,1.618321,104.100006,93.300003,-71.400002
389.848,-0.171997,0.036621,-0.997437,-17.564886,6.938931,2.709924,0,0,0
389.853,-0.133484,0.068359,-0.950867,-14.343512,6.854962,3.10687,105.600006,95.100006,-70.5
389.858,-0.096313,0.080566,-0.878906,-7.587786,5.580153,2.076336,0,0,0
389.863,-0.086243,0.062378,-0.834961,0.099237,2.70229,-0.267176,104.400002,93.300003,-69.600006
389.868,-0.117493,0.014221,-0.88031,5.740458,-0.496183,-2.977099,0,0,0
389.873,-0.155579,-0.03241,-0.94458,8.396947,-2.435115,-4.740458,104.550003,94.050003,-70.950005
389.878,-0.202698,-0.072388,-1.035583,7.870229,-2.908397,-4.458015,0,0,0
389.883,-0.237305,-0.118652,-1.146606,3.374046,-2.267176,-2.412214,104.400002,93,-70.800003
389.888,-0.218628,-0.097168,-1.119263,-3.320611,-0.496183,-0.160305,0,0,0
389.893,-0.187439,-0.032898,-1.008667,-8.870229,0.748092,0.732824,105.000008,94.5,-70.5
389.898,-0.181152,0.009949,-0.980896,-10.732824,1.221374,0.717557,0,0,0
389.903,-0.166138,0.036804,-0.94397,-9.511451,1.534351,0.541985,104.250008,93.150002,-70.950005
389.908,-0.139221,0.056396,-0.870789,-5.587786,2.099237,0.076336,104.400002,94.800003,-70.800003
389.913,-0.137817,0.041016,-0.846802,-0.290076,2.328244,-1.122137,0,0,0
389.918,-0.100098,0.049255,-0.704346,4.717557,1.801527,-2.648855,105.450005,92.550003,-71.550003
389.923,-0.134888,0.018616,-0.766541,10.534351,1.778626,-4.91603,0,0,0
389.928,-0.263062,-0.135681,-1.218872,11.587787,3.717557,-5.145038,104.250008,93.75,-70.350006
389.934,-0.299255,-0.247375,-1.530579,3.175573,6.519084,-1.198473,0,0,0
389.938,-0.190491,-0.124207,-1.238403,-9.717557,8.122137,2.694656,103.650002,94.050003,-70.050003
389.943,-0.127808,0.009705,-0.994751,-16.48855,6.045802,3.091603,0,0,0
389.948,-0.159241,0.022827,-1.095337,-16.106871,2.122137,2.206107,105.600006,94.200005,-70.200005
389.953,-0.158752,0.037781,-1.089417,-14.343512,-1.717557,2.480916,0,0,0
389.958,-0.094666,0.098267,-0.828369,-9.854961,-4.290076,1.89313,103.350006,92.550003,-70.350006
389.963,-0.067566,0.11261,-0.667542,-1.625954,-7.167939,-1.335878,0,0,0
389.968,-0.118286,0.069031,-0.713074,7.19084,-9.038168,-5.290076,103.500008,94.200005,-71.400002
389.973,-0.197937,-0.010498,-0.860596,13.19084,-7.854962,-7.030534,0,0,0
389.978,-0.244324,-0.082031,-0.98822,14.366412,-4.10687,-6.091603,105.450005,92.25,-70.650002
389.983,-0.26532,-0.132812,-1.091309,10.671756,1.526718,-3.984733,0,0,0
389.988,-0.265869,-0.169495,-1.190491,2.427481,6.51145,-1.053435,103.800003,94.5,-70.5
389.993,-0.23407,-0.146545,-1.203674,-7.969466,10.068703,1.480916,0,0,0
389.998,-0.185242,-0.061401,-1.105164,-16.603054,11.152672,2.870229,104.700005,92.700005,-70.800003
390.003,-0.140686,0.031799,-1.003235,-19.595419,10.022901,3.343511,0,0,0
390.008,-0.101929,0.086548,-0.921204,-16.717558,7.236641,3.259542,104.250008,93.450005,-70.950005
390.013,-0.082886,0.105103,-0.863586,-9.549619,3.320611,2.305344,0,0,0
390.018,-0.082092,0.077087,-0.840393,-1.251908,-0.984733,0.259542,104.850006,94.050003,-70.050003
390.023,-0.113037,0.025269,-0.863647,5.480916,-4.503817,-2.717557,0,0,0
390.028,-0.165466,-0.02594,-0.941284,9.175572,-6.129771,-5.022901,104.550003,93.75,-70.950005
390.033,-0.22406,-0.078613,-1.053772,9.076336,-5.526718,-5.40458,0,0,0
390.038,-0.25708,-0.11615,-1.140869,5.229008,-2.89313,-3.694656,105.000008,94.200005,-69.600006
390.043,-0.242432,-0.109497,-1.127869,-1.083969,0.740458,-1.152672,0,0,0
390.048,-0.213257,-0.064636,-1.071899,-7.030534,3.557252,0.549618,104.100006,93.600006,-69.900002
390.053,-0.184875,-0.017334,-1.015259,-10.61832,5.122138,1.183206,0,0,0
390.058,-0.153259,0.028809,-0.942688,-10.816793,5.519084,1.175573,104.850006,93.450005,-71.550003
390.063,-0.121948,0.061646,-0.871582,-7.70229,4.778626,0.603053,0,0,0
390.068,-0.114746,0.054993,-0.846252,-2.48855,3.21374,-0.709924,104.700005,94.5,-70.5
390.073,-0.132507,0.010193,-0.894531,2.366412,1.396947,-1.923664,0,0,0
390.078,-0.154907,-0.034241,-0.958679,4.801527,0.099237,-2.549618,104.100006,93.300003,-70.200005
390.083,-0.183167,-0.068665,-1.03186,4.022901,-0.091603,-2.526718,0,0,0
390.088,-0.209961,-0.092957,-1.11792,0.664122,0.473282,-1.641221,104.100006,94.200005,-69.900002
390.093,-0.206543,-0.08606,-1.148499,-4.099236,1.465649,-0.274809,0,0,0
390.098,-0.185364,-0.039246,-1.09729,-8.259542,1.969466,0.732824,104.100006,92.400002,-69.900002
390.103,-0.164124,0.010925,-1.0177,-9.648855,1.564885,0.80916,0,0,0
390.108,-0.147217,0.048218,-0.942505,-7.832061,0.473282,0.19084,104.550003,93.150002,-70.950005
390.113,-0.141052,0.051147,-0.888916,-3.633588,-0.770992,-0.816794,0,0,0
390.119,-0.151245,0.030396,-0.87439,0.801527,-1.603053,-1.961832,104.100006,93.300003,-71.100006
390.123,-0.165039,-0.005737,-0.897583,4.038168,-1.40458,-2.725191,0,0,0
390.128,-0.182373,-0.037048,-0.93457,5.175572,-0.045802,-2.839695,104.700005,93.900002,-69.900002
390.133,-0.199707,-0.068604,-0.99707,3.946565,1.908397,-2.557252,0,0,0
390.138,-0.20874,-0.086609,-1.069702,0.48855,4.015267,-1.580153,104.400002,93.300003,-70.5
390.143,-0.199341,-0.079834,-1.106812,-4.129771,5.610687,-0.251908,0,0,0
390.148,-0.075195,0.047607,-0.668945,-7.007634,4.946565,0.51145,105.150002,93.75,-70.650002
390.153,-0.096619,0.095398,-0.683105,-1.984733,3,-1.839695,0,0,0
390.158,-0.302185,-0.12262,-1.435608,0.343511,4.366412,-1.80916,103.800003,93,-70.5
390.163,-0.286926,-0.231567,-1.668091,-7.793893,4.725191,3.557252,0,0,0
390.168,-0.098572,0.014343,-0.96875,-15.358779,5.198473,4.832061,104.100006,94.200005,-70.5
390.173,-0.037109,0.134033,-0.65802,-13.465649,0.076336,1.076336,103.800003,93,-70.5
390.178,-0.179932,0.065552,-1.019104,-4.374046,-3.977099,-3.236641,0,0,0
390.183,-0.271301,-0.049438,-1.304565,-0.725191,-5.900764,-1.656489,0,0,0
390.188,-0.134766,0.020142,-0.886108,-0.503817,-3.465649,0.717557,104.250008,94.050003,-70.650002
390.193,-0.068054,0.090515,-0.607605,3.900763,-3.465649,-1.671756,105.000008,93.900002,-71.400002
390.198,-0.119995,0.051331,-0.676208,10.839695,-4.40458,-4.931298,0,0,0
390.203,-0.223816,-0.073669,-0.959534,13.633588,-3.862595,-5.435114,105.600006,93.600006,-70.200005
390.208,-0.261108,-0.153809,-1.13385,10.206107,-0.740458,-3.328244,0,0,0
390.213,-0.23053,-0.133911,-1.083679,2.007634,3.961832,-1.145038,104.250008,93.450005,-70.350006
390.218,-0.221313,-0.108582,-1.097534,-6.778626,6.480916,-0.160305,0,0,0
390.223,-0.218018,-0.082825,-1.156738,-13.656488,7.732824,0.954198,103.800003,92.400002,-69.300003
390.228,-0.166931,0.010925,-1.013794,-17.251909,8.687023,2.435115,0,0,0
390.233,-0.130493,0.072876,-0.937195,-15.19084,7.862596,3.259542,104.250008,93.75,-70.950005
390.239,-0.112061,0.059143,-0.968079,-9.763359,5.717557,2.984733,0,0,0
390.243,-0.099182,0.040771,-0.950439,-3.328244,3.244275,1.160305,103.650002,94.350006,-71.25
390.248,-0.106812,0.023071,-0.924377,1.854962,-0.381679,-1.59542,0,0,0
390.254,-0.14502,-0.009094,-0.946289,4.847328,-3.206107,-3.992366,105.000008,93,-69.900002
390.258,-0.175781,-0.028809,-0.955994,6.099236,-4.137404,-4.633588,0,0,0
390.263,-0.213562,-0.060425,-1.032471,5.137404,-4.08397,-3.48855,103.800003,93.600006,-70.200005
390.268,-0.232483,-0.095276,-1.103333,1.221374,-2.793893,-1.435115,0,0,0
390.273,-0.201599,-0.067261,-1.027954,-3.839695,-0.603053,-0.083969,105.000008,93,-69
390.278,-0.176941,-0.013611,-0.941284,-7.030534,1.038168,-0.145038,0,0,0
390.283,-0.187256,0.006348,-0.960449,-7.48855,2.29771,-0.396947,105.750008,92.850006,-71.550003
390.288,-0.172729,0.021667,-0.946106,-6.129771,3.694656,-0.320611,0,0,0
390.294,-0.148804,0.031311,-0.897888,-3.091603,4.801527,-0.450382,104.100006,94.200005,-70.200005
390.298,-0.141235,0.007935,-0.904358,0.29771,4.816794,-1.10687,0,0,0
390.303,-0.098633,0.036804,-0.746338,3.503817,3.641221,-2.19084,105.600006,93,-71.700005
390.308,-0.151794,-0.007324,-0.880188,7.244275,3.137405,-3.961832,0,0,0
390.314,-0.263733,-0.154968,-1.327087,5.816794,3.969466,-3.19084,103.650002,92.550003,-70.950005
390.318,-0.240967,-0.176758,-1.399231,-2.763359,5.557252,0.687023,0,0,0
390.323,-0.148743,-0.043762,-1.093628,-11.343512,4.954198,2.770992,104.550003,94.350006,-72.150002
390.329,-0.12439,0.031799,-0.973389,-13.244275,2.068702,1.732824,0,0,0
390.334,-0.175964,0.018677,-1.1073,-10.984733,-1.480916,0.687023,104.550003,92.850006,-70.950005
390.338,-0.161072,0.038513,-1.017151,-8.870229,-3.70229,0.969466,0,0,0
390.343,-0.106567,0.074463,-0.799011,-4.496183,-4.870229,-0.10687,104.700005,93.300003,-71.700005
390.348,-0.118469,0.064453,-0.742859,2.076336,-6.183206,-3.175573,0,0,0
390.354,-0.182373,-0.002625,-0.872498,7.580153,-5.89313,-5.374046,103.350006,93.75,-70.950005
390.358,-0.22229,-0.057922,-0.966064,9.465649,-3.244275,-5.08397,0,0,0
390.363,-0.223328,-0.085266,-0.990845,7.770992,0.748092,-3.412214,103.800003,93.900002,-69.900002
390.368,-0.229797,-0.112793,-1.071045,3.312977,4.977099,-1.832061,0,0,0
390.373,-0.227295,-0.126404,-1.159485,-3.732824,7.824428,0.053435,103.800003,93.900002,-70.800003
390.378,-0.18927,-0.075623,-1.112244,-11.274809,9.160305,1.763359,0,0,0
390.383,-0.144409,0.006348,-1,-15.21374,8.328244,2.534351,104.100006,92.700005,-71.100006
390.388,-0.115662,0.058472,-0.945618,-13.938931,5.633588,2.396947,0,0,0
390.393,-0.106995,0.070068,-0.917297,-8.900764,2.282443,1.564885,104.550003,94.050003,-70.050003
